entry_validity,rr,sweep_lookback,swing_lookback,sharpe,cagr,pf,winrate,total_return,max_dd,n_trades,asset,tf
10,3.0,10,10,-4.22841787251921,-0.32201510234795494,0.49613297631534237,0.21800947867298578,-0.5393164164010742,-0.5418811186098234,633,SP500,1h / 1h  (≈2 yr)
10,3.0,10,15,-3.2280562068859373,-0.2379219093459355,0.5776399341574354,0.25285171102661597,-0.4181739518713744,-0.42248125403444775,526,SP500,1h / 1h  (≈2 yr)
10,3.0,10,20,-3.7593093718356814,-0.23946913759869015,0.5056014802310473,0.22716627634660422,-0.419856244096774,-0.427535982051091,427,SP500,1h / 1h  (≈2 yr)
10,3.0,15,5,-3.790254462715476,-0.3044500868265392,0.5779850736353039,0.2315270935960591,-0.5147454313236932,-0.521310026758257,812,SP500,1h / 1h  (≈2 yr)
10,3.0,15,10,-4.22841787251921,-0.32201510234795494,0.49613297631534237,0.21800947867298578,-0.5393164164010742,-0.5418811186098234,633,SP500,1h / 1h  (≈2 yr)
10,3.0,15,15,-3.2280562068859373,-0.2379219093459355,0.5776399341574354,0.25285171102661597,-0.4181739518713744,-0.42248125403444775,526,SP500,1h / 1h  (≈2 yr)
10,3.0,15,20,-3.7593093718356814,-0.23946913759869015,0.5056014802310473,0.22716627634660422,-0.419856244096774,-0.427535982051091,427,SP500,1h / 1h  (≈2 yr)
10,4.0,5,5,-3.546937960263106,-0.2977837843297968,0.574198319510785,0.1875,-0.5054385717746925,-0.5088098196209261,736,SP500,1h / 1h  (≈2 yr)
10,4.0,5,10,-3.783563474753802,-0.3033189550350911,0.5133312693554452,0.17850953206239167,-0.5136338956664851,-0.5141168012541246,577,SP500,1h / 1h  (≈2 yr)
10,4.0,5,15,-2.9649377738087557,-0.2336289807718448,0.5791467665563644,0.2045929018789144,-0.4116226645899128,-0.42267316202556193,479,SP500,1h / 1h  (≈2 yr)
10,4.0,5,20,-3.6449189310372807,-0.24667954895643918,0.4837427913645598,0.17647058823529413,-0.4307451233411542,-0.43131032794377827,391,SP500,1h / 1h  (≈2 yr)
10,4.0,10,5,-3.546937960263106,-0.2977837843297968,0.574198319510785,0.1875,-0.5054385717746925,-0.5088098196209261,736,SP500,1h / 1h  (≈2 yr)
10,4.0,10,10,-3.783563474753802,-0.3033189550350911,0.5133312693554452,0.17850953206239167,-0.5136338956664851,-0.5141168012541246,577,SP500,1h / 1h  (≈2 yr)
10,4.0,10,15,-2.9649377738087557,-0.2336289807718448,0.5791467665563644,0.2045929018789144,-0.4116226645899128,-0.42267316202556193,479,SP500,1h / 1h  (≈2 yr)
10,4.0,10,20,-3.6449189310372807,-0.24667954895643918,0.4837427913645598,0.17647058823529413,-0.4307451233411542,-0.43131032794377827,391,SP500,1h / 1h  (≈2 yr)
10,4.0,15,5,-3.546937960263106,-0.2977837843297968,0.574198319510785,0.1875,-0.5054385717746925,-0.5088098196209261,736,SP500,1h / 1h  (≈2 yr)
10,4.0,15,10,-3.783563474753802,-0.3033189550350911,0.5133312693554452,0.17850953206239167,-0.5136338956664851,-0.5141168012541246,577,SP500,1h / 1h  (≈2 yr)
10,4.0,15,15,-2.9649377738087557,-0.2336289807718448,0.5791467665563644,0.2045929018789144,-0.4116226645899128,-0.42267316202556193,479,SP500,1h / 1h  (≈2 yr)
10,4.0,15,20,-3.6449189310372807,-0.24667954895643918,0.4837427913645598,0.17647058823529413,-0.4307451233411542,-0.43131032794377827,391,SP500,1h / 1h  (≈2 yr)
